year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
2013,6,431938,575,0,1,0.0,0.0,1,1,0,0,53,0,0.0,21,0.0,4.9,0.0,1.23,1,0,0.0,0.0,1,3,0.0,0.0,1,0,0.0,0.0,1,38,0.0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,39,0.0,0,0.0,0,0.0,0.0,1276,1,1.0,71.48,0.0,8.65,0.0,355,5,97,0,0.0
2013,6,437985,417,0,20,9.6,0.0,1,0,0,1,20,1,6.0,1,0.0,1.07,0.0,1.07,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,2.5,0.0,1.0,0.0,0,0,0,0,0.0
2013,6,926110,430,0,2,25.3,1.08,0,1,0,0,39,0,0.0,0,0.0,0.0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,18,1.08,0.06,2,2,0.12,2,16,0.96,2,0,0.0,2,4,0.0,0,0.0,0,0.0,0.0,1276,2,20.0,17.8,0.0,13.25,0.0,38,4,34,0,0.0
2013,6,1032755,212,0,1,1.81,33.28,1,1,0,1,3,7,32.0,515,31.6,284.67,1.65,11.02,1,1,0.0,0.0,1,282,26.68,177.85,1,0,0.0,0.0,1,28,1.68,0.06,3,2,0.12,3,26,1.56,3,0,0.0,3,40,0.0,0,0.0,0,0.0,0.0,1276,20,104.0,784.23,0.0,514.63,0.0,122,11,111,0,0.0
2013,6,1041425,179,0,1,11.05,10.47,1,1,0,1,16,2,18.0,199,5.19,54.8,1.3,8.63,1,0,0.0,0.0,1,22,1.47,9.82,1,0,0.0,0.0,1,104,5.28,0.06,6,0,0.0,6,97,5.28,6,0,0.0,6,58,0.0,0,0.0,0,0.0,0.0,78,9,64.0,280.92,0.0,203.48,0.0,483,0,467,0,306.62
2013,6,1104626,139,0,9,4.06,11.42,1,1,0,1,24,1,12.0,84,6.56,41.47,0.54,3.62,9,0,0.0,0.0,9,46,5.49,36.58,9,0,0.0,0.0,9,44,4.86,0.25,9,16,0.96,9,15,0.9,9,0,0.0,9,24,0.0,0,0.0,0,0.0,0.0,1276,2,26.0,126.5,0.0,112.17,0.0,104,43,31,0,0.0
2013,6,1130562,150,0,1,2.59,30.23,1,1,0,1,15,4,30.04,133,25.61,156.3,2.14,11.4,3,0,0.0,0.0,3,52,13.29,88.58,3,14,0.06,0.62,3,68,4.62,0.11,1,0,0.0,1,0,0.0,1,0,0.0,1,13,0.0,1,0.0,0,0.0,0.0,1276,22,84.07,485.13,1.5,283.05,8.98,180,0,0,0,0.0
2013,6,10004,429,0,2,0.03,0.0,1,0,0,0,1276,0,0.0,3,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.45,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,26351,122,0,1,0.69,6.72,1,1,0,1,1,3,6.8,227,3.84,32.15,0.4,2.68,1,0,0.0,0.0,1,83,2.93,19.5,1,0,0.0,0.0,1,56,2.88,0.06,5,4,0.24,5,49,2.64,5,0,0.0,5,46,0.0,0,0.0,0,0.0,0.0,1276,19,22.5,64.2,0.0,37.42,0.0,226,48,171,0,0.0
2013,6,38922,1025,0,1,0.14,0.0,1,0,0,0,50,0,0.0,29,0.0,4.4,0.0,2.45,1,0,0.0,0.0,1,25,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,32,0.0,1,0.0,0,0.0,0.0,1276,1,4.0,81.78,0.0,65.5,0.0,0,0,0,0,0.0
2013,6,68784,1986,0,1,11.72,6.73,1,1,0,1,23,1,12.01,89,2.99,24.62,0.49,3.25,2,0,0.0,0.0,2,61,2.99,19.95,2,0,0.0,0.0,2,111,3.74,0.11,1,0,0.0,1,55,3.3,1,0,0.0,1,17,0.0,0,0.0,0,0.0,0.0,1276,3,12.005,129.12,0.0,36.1,75.88,300,0,157,18,0.0
2013,6,164611,1977,0,1,8.8,3.41,1,1,0,1,19,1,12.0,6,0.77,5.12,0.32,2.12,1,0,0.0,0.0,1,5,0.62,4.12,1,0,0.0,0.0,1,48,2.64,0.06,2,0,0.0,2,46,2.64,2,0,0.0,2,12,0.0,0,0.0,0,0.0,0.0,1276,1,12.0,14.33,0.0,13.33,0.0,112,5,102,1,0.0
2013,6,183210,1981,0,1,9.3,0.45,1,0,0,0,1276,0,0.0,9,0.45,3.37,0.15,1.0,1,0,0.0,0.0,1,7,0.45,3.0,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,12.1,0.0,11.45,0.0,0,0,0,0,0.0
2013,6,207331,1984,0,3,31.55,15.55,1,1,0,1,4,2,18.0,79,13.57,93.92,1.03,6.85,3,0,0.0,0.0,3,20,2.41,16.05,3,0,0.0,0.0,3,33,1.98,0.06,3,0,0.0,3,33,1.98,3,0,0.0,3,0,0.0,0,0.0,0,0.0,0.0,1276,8,66.0,422.15,0.0,61.65,0.0,114,0,114,0,0.0
2013,6,236290,1683,0,2,3.5,2.4,1,1,0,0,1276,0,0.0,9,1.74,11.77,0.57,3.82,4,0,0.0,0.0,4,8,1.74,11.57,4,0,0.0,0.0,4,11,0.66,0.06,2,0,0.0,2,11,0.66,2,0,0.0,2,12,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,45.45,0.0,42.08,0.0,64,0,53,2,0.0
2013,6,242101,1473,0,2,27.12,2.37,1,1,0,1,27,1,5.0,27,1.65,11.0,0.15,1.0,2,0,0.0,0.0,2,20,1.65,11.0,2,0,0.0,0.0,2,12,0.72,0.06,5,6,0.36,5,6,0.36,5,0,0.0,5,5,0.0,0,0.0,0,0.0,0.0,1276,3,15.0,49.68,0.0,46.83,0.0,47,24,23,0,0.0
2013,6,302452,1657,0,1,22.86,25.37,1,1,0,1,4,2,44.02,78,21.39,165.6,1.29,11.2,4,0,0.0,0.0,4,33,14.1,93.97,4,0,0.0,0.0,4,58,3.98,0.8,1,17,1.02,1,36,2.16,1,0,0.0,1,9,0.0,0,0.0,0,0.0,0.0,1276,7,109.015,606.18,0.0,407.53,0.0,166,38,118,0,0.0
2013,6,311277,1208,0,19,0.0,0.0,1,0,0,0,1276,0,0.0,2,0.0,0.0,0.0,0.0,19,0,0.0,0.0,19,1,0.0,0.0,19,0,0.0,0.0,19,0,0.0,0.0,73,0,0.0,73,0,0.0,73,0,0.0,73,5,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,3.4,0.0,3.4,0.0,1,0,1,0,0.0
2013,6,378345,1234,0,2,0.01,6.04,1,0,0,1,19,1,6.0,45,6.04,12.07,6.04,6.1,2,0,0.0,0.0,2,20,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,27,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,13.1,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,390000,1190,0,1,56.76,2.34,1,1,0,1,26,1,24.02,7,0.0,3.93,0.0,1.52,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,39,2.34,0.06,1,0,0.0,1,39,2.34,1,0,0.0,1,3,0.0,2,0.0,0,0.0,0.0,1276,4,48.015,11.62,0.0,2.0,0.0,46,1,45,0,0.0
2013,6,408825,557,0,1,0.5,39.86,1,1,0,1,4,7,40.0,757,26.17,203.13,1.57,10.45,1,0,0.0,0.0,1,354,23.72,158.13,1,0,0.0,0.0,1,231,13.69,0.25,1,9,0.48,1,221,12.96,1,0,0.0,1,50,0.0,0,0.0,0,0.0,0.0,68,20,160.02,769.05,0.0,674.07,0.0,661,20,631,0,77.32
2013,6,425383,267,0,2,13.54,7.07,1,0,0,1,21,1,12.02,36,7.07,47.15,1.26,8.38,2,0,0.0,0.0,2,1,0.27,1.77,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,5,42.025,276.45,0.0,2.77,0.0,0,0,0,0,0.0
2013,6,434916,258,0,1,9.63,7.72,1,0,0,1,4,1,6.0,48,7.72,70.62,1.1,16.6,1,0,0.0,0.0,1,26,5.6,37.35,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,9,0.0,1,0.0,0,0.0,0.0,1276,4,42.0,285.17,0.0,208.47,0.0,0,0,0,0,0.0
2013,6,941753,414,0,2,7.87,4.88,1,1,0,1,16,1,1.5,39,1.89,22.85,0.51,3.38,2,0,0.0,0.0,2,9,1.74,11.62,2,1,0.0,0.0,2,44,2.99,0.11,2,0,0.0,2,37,2.22,2,0,0.0,2,19,0.15,0,0.0,0,0.0,0.0,1276,4,21.505,83.92,0.0,48.35,0.27,145,6,69,9,0.0
2013,6,944361,446,0,1,28.37,4.1,1,1,0,1,6,1,12.0,17,4.1,15.78,2.0,3.03,1,0,0.0,0.0,1,1,0.46,3.03,1,0,0.0,0.0,1,2,0.0,0.0,6,0,0.0,6,0,0.0,6,0,0.0,6,5,0.0,0,0.0,0,0.0,0.0,1276,1,12.0,31.35,0.0,3.03,0.0,2,0,0,0,0.0
2013,6,989649,430,0,2,0.21,8.1,1,1,0,1,12,2,8.0,9,0.0,3.82,0.0,1.17,6,0,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,6,16,8.1,0.55,2,0,0.0,2,0,0.0,2,0,0.0,2,1,0.0,0,0.0,0,0.0,0.0,1276,5,22.0,5.9,0.0,0.0,0.0,41,0,0,0,0.0
2013,6,1106210,153,0,18,29.73,0.0,1,0,0,1,27,1,5.0,5,0.0,0.0,0.0,0.0,18,0,0.0,0.0,18,0,0.0,0.0,18,0,0.0,0.0,18,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,4,0.0,0,0.0,0,0.0,0.0,1276,3,15.0,1.43,0.0,1.0,0.0,0,0,0,0,0.0
2013,6,1109071,15885,0,1276,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,1124746,15879,1,5,14.0,0.0,0,1,0,1,5,1,15.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,4,0.0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,5,0.0,0,0.0,0,0.0,0.0,1276,1,15.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0
2013,6,1158780,57,0,1,0.14,13.38,1,1,0,1,14,1,6.0,88,12.26,79.82,1.47,9.78,1,2,0.5,1.42,1,49,11.61,77.4,1,5,0.5,1.42,1,19,1.12,0.11,2,5,0.3,2,10,0.6,2,1,0.11,2,45,0.0,7,0.0,0,0.0,0.0,1276,3,21.0,124.88,1.42,121.47,1.42,32,5,22,1,0.0
2013,6,6264,268,0,39,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,39,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,9952,972,0,1,17.29,5.85,1,1,0,0,31,0,0.0,18,0.45,3.0,0.15,1.0,1,0,0.0,0.0,1,5,0.45,3.0,1,0,0.0,0.0,1,90,5.4,0.06,3,3,0.18,3,87,5.22,3,0,0.0,3,3,0.0,0,0.0,0,0.0,0.0,1276,3,54.0,59.58,1.0,57.83,1.75,639,4,629,0,0.0
2013,6,20276,754,0,11,8.82,1.91,1,1,0,0,1276,0,0.0,33,1.56,10.42,0.33,2.22,11,0,0.0,0.0,11,15,1.56,10.42,11,2,0.0,0.0,11,5,0.35,0.11,11,1,0.06,11,3,0.18,11,1,0.11,11,5,0.0,2,0.0,0,0.0,0.0,1276,0,0.0,39.3,1.9,36.18,1.9,7,1,3,3,0.0
2013,6,90987,1986,0,2,0.16,2.35,1,0,0,0,1276,0,0.0,7,2.35,13.07,1.04,5.8,2,0,0.0,0.0,2,5,1.87,10.37,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,7,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,37.05,0.0,34.35,0.0,0,0,0,0,0.0
2013,6,126141,1985,0,2,4.75,4.3,1,1,0,1,10,1,4.0,28,3.04,27.57,0.33,2.17,4,0,0.0,0.0,4,16,2.89,19.25,4,0,0.0,0.0,4,25,1.26,0.06,2,0,0.0,2,21,1.26,2,0,0.0,2,11,0.0,0,0.0,0,0.0,0.0,1276,2,8.0,35.95,0.0,24.63,0.0,54,0,47,0,0.0
2013,6,199703,1522,0,6,27.3,2.74,1,1,0,1,6,1,24.02,15,2.2,14.67,1.05,7.0,7,0,0.0,0.0,7,10,1.15,7.67,7,0,0.0,0.0,7,9,0.54,0.06,6,0,0.0,6,9,0.54,6,0,0.0,6,7,0.0,0,0.0,0,0.0,0.0,1276,6,39.02,132.67,0.0,101.52,0.0,44,0,20,0,0.0
2013,6,222310,1543,0,1,6.42,11.31,1,1,0,1,10,2,12.01,132,9.95,64.62,0.77,5.1,1,17,3.29,9.4,1,18,1.05,7.02,1,26,3.62,12.8,1,130,1.36,0.11,1,19,1.14,1,0,0.0,1,2,0.22,1,19,0.0,2,0.0,0,0.0,0.0,1276,12,44.015,174.05,6.38,42.6,9.78,386,248,5,3,0.0
2013,6,223566,1665,0,1,1.67,8.54,1,1,0,1,27,1,5.0,27,3.26,22.9,1.07,7.12,3,0,0.0,0.0,3,16,2.69,17.93,3,0,0.0,0.0,3,34,5.28,0.6,1,0,0.0,1,28,1.68,1,0,0.0,1,5,0.0,1,0.0,0,0.0,0.0,1276,12,135.0,478.15,8.52,387.5,11.72,172,0,153,0,0.0
2013,6,233420,1807,0,1,14.98,17.61,1,0,0,1,23,1,24.02,96,17.61,94.02,2.4,9.52,1,0,0.0,0.0,1,58,8.43,56.53,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,9,0.0,0,0.0,0,0.0,0.0,1276,20,128.015,665.63,0.0,413.18,0.0,0,0,0,0,0.0
2013,6,254331,1430,0,3,13.25,0.36,1,1,0,0,1276,0,0.0,4,0.36,1.63,0.2,1.0,4,1,0.2,0.58,4,1,0.15,1.0,4,2,0.21,0.6,4,1,0.0,0.0,3,0,0.0,3,0,0.0,3,0,0.0,3,6,0.0,5,0.0,0,0.0,0.0,1276,0,0.0,5.18,0.58,4.55,0.6,1,0,0,0,0.0
2013,6,302331,1663,0,1,5.53,5.91,1,1,0,1,8,1,6.0,45,5.62,43.57,1.31,8.72,1,0,0.0,0.0,1,21,4.95,33.0,1,2,0.0,0.0,1,4,0.29,0.11,15,3,0.18,15,0,0.0,15,0,0.0,15,7,0.0,2,0.0,0,0.0,0.0,1276,2,12.0,69.93,0.0,56.57,0.0,21,9,7,2,0.0
2013,6,308025,1363,0,1,25.69,11.79,1,1,0,1,27,1,5.0,35,10.99,42.8,3.23,6.63,2,5,1.26,3.62,2,2,0.37,2.52,2,13,2.23,12.38,2,12,0.8,0.11,1,3,0.18,1,3,0.18,1,0,0.0,1,13,0.0,3,0.0,0,0.0,0.0,1276,7,87.06,313.83,26.75,96.97,72.18,43,9,25,2,0.0
2013,6,321374,1234,0,1,2.27,1.14,1,0,0,0,1276,0,0.0,9,1.14,7.73,0.84,5.57,1,0,0.0,0.0,1,3,1.14,7.57,1,0,0.0,0.0,1,0,0.0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,7,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,38.55,0.0,37.62,0.0,1,0,0,0,0.0
2013,6,336963,1342,0,1,12.3,0.5,1,0,0,1,27,1,5.0,16,0.5,4.23,0.19,1.23,1,0,0.0,0.0,1,10,0.5,4.23,1,0,0.0,0.0,1,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,5,0.0,0,0.0,0,0.0,0.0,1276,3,15.0,59.95,0.0,57.95,0.0,0,0,0,0,0.0
2013,6,379822,1245,0,1,42.87,1.25,1,1,0,0,59,0,0.0,6,0.23,2.18,0.23,1.53,1,0,0.0,0.0,1,2,0.23,1.53,1,0,0.0,0.0,1,17,1.02,0.06,2,0,0.0,2,17,1.02,2,0,0.0,2,0,0.0,0,0.0,0,0.0,0.0,1276,1,0.0,3.65,0.0,1.53,0.0,31,0,31,0,0.0
2013,6,385147,1162,0,1,12.03,42.54,1,1,0,1,10,4,42.04,165,40.86,274.15,5.9,39.3,1,0,0.0,0.0,1,57,29.02,193.47,1,1,0.23,2.38,1,60,1.68,0.06,2,0,0.0,2,28,1.68,2,0,0.0,2,22,0.0,2,0.0,0,0.0,0.0,1276,17,92.055,513.98,2.33,387.68,10.08,180,0,28,5,0.0
2013,6,407979,569,0,1,100.64,91.48,1,1,1,1,24,1,34.03,82,75.51,99.58,17.49,17.67,1,4,12.33,3.0,1,11,3.06,20.4,1,26,68.22,59.45,1,69,16.02,0.55,1,3,0.0,1,28,1.68,1,28,14.08,1,32,1.3,4,0.0,650,270.81,-0.05,1,29,386.03,860.5,17.27,587.28,128.92,304,33,161,35,1199.37
2013,6,414260,269,0,1,12.87,13.45,1,1,0,1,69,1,12.0,4,11.11,10.42,11.11,7.98,23,0,0.0,0.0,23,0,0.0,0.0,23,1,11.11,7.98,23,39,2.34,0.06,1,0,0.0,1,39,2.34,1,0,0.0,1,10,0.0,1,0.0,0,0.0,0.0,1276,1,12.0,10.08,0.0,0.0,7.98,111,0,91,20,0.0
2013,6,415288,728,0,7,3.61,1.88,1,0,0,0,42,0,0.0,12,1.88,12.5,1.01,6.72,7,0,0.0,0.0,7,9,1.88,12.5,7,0,0.0,0.0,7,0,0.0,0.0,38,0,0.0,38,0,0.0,38,0,0.0,38,0,0.0,0,0.0,0,0.0,0.0,1276,2,12.0,18.87,0.0,16.67,0.0,13,1,12,0,0.0
2013,6,416840,197,0,20,14.75,0.0,1,0,0,0,1276,0,0.0,2,0.0,0.0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,423941,714,0,1,18.45,0.96,1,1,0,1,25,1,6.01,17,0.3,3.83,0.15,1.2,2,0,0.0,0.0,2,4,0.15,1.0,2,0,0.0,0.0,2,60,0.66,0.06,1,9,0.54,1,2,0.12,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1276,3,12.005,27.38,9.95,1.0,18.52,233,17,8,161,0.0
2013,6,444700,654,0,1,38.95,87.76,1,1,1,1,1,3,84.06,295,51.17,225.78,3.12,19.92,1,100,37.59,107.62,1,22,3.68,24.72,1,158,45.06,156.72,1,40,3.99,0.25,4,5,0.24,4,10,0.6,4,4,0.44,4,107,0.0,19,0.0,1266,163.52,32.6,12,14,168.1,481.43,169.87,87.82,226.53,91,5,47,7,617.21
2013,6,946498,337,0,1,1.41,43.13,1,1,0,1,1,2,9.0,263,33.53,199.05,2.0,8.65,1,0,0.0,0.0,1,141,17.02,113.45,1,0,0.0,0.0,1,163,9.6,0.06,1,0,0.0,1,162,9.6,1,0,0.0,1,34,0.0,0,0.0,0,0.0,0.0,1276,8,117.06,669.52,0.0,439.15,0.0,648,0,646,0,0.0
2013,6,978177,258,0,1,0.0,0.0,1,0,0,0,59,0,0.0,46,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,6,0.0,0.0,1,5,0.0,0.0,1,0,0.0,0.0,58,0,0.0,58,0,0.0,58,0,0.0,58,14,0.0,1,0.0,0,0.0,0.0,1276,1,6.0,23.7,0.0,2.0,6.07,19,0,15,4,0.0
2013,6,993249,72,0,1,0.06,86.03,1,1,1,1,5,7,84.0,247,33.96,239.78,1.35,8.98,1,0,0.0,0.0,1,140,31.63,210.85,1,0,0.0,0.0,1,879,52.07,0.11,1,0,0.0,1,878,51.96,1,0,0.0,1,21,0.0,0,0.0,6,0.59,0.0,22,23,222.0,698.7,0.0,612.23,0.0,1964,0,1963,0,1.49
2013,6,1106784,214,0,2,10.98,10.74,1,1,0,1,27,1,5.0,40,10.41,47.37,1.79,8.55,2,17,7.72,22.13,2,3,0.3,2.0,2,29,10.11,42.57,2,3,0.33,0.11,7,0,0.0,7,0,0.0,7,3,0.33,7,8,0.0,8,0.0,0,0.0,0.0,1276,3,15.0,91.77,22.13,42.73,43.42,9,2,4,3,0.0
2013,6,1158400,15885,0,55,0.0,0.0,0,0,0,0,58,0,0.0,0,0.0,0.0,0.0,0.0,55,0,0.0,0.0,55,0,0.0,0.0,55,0,0.0,0.0,55,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,6,9135,1004,0,13,3.65,0.17,1,0,0,0,1276,0,0.0,1,0.17,1.12,0.17,1.12,13,0,0.0,0.0,13,1,0.17,1.12,13,0,0.0,0.0,13,0,0.0,0.0,84,0,0.0,84,0,0.0,84,0,0.0,84,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,2.0,0.0,1.12,0.0,1,0,0,0,0.0
2013,6,12253,863,0,1,5.85,2.66,1,1,0,1,7,2,8.0,12,1.7,16.28,0.41,2.73,1,0,0.0,0.0,1,4,0.83,5.55,1,0,0.0,0.0,1,16,0.96,0.06,1,0,0.0,1,16,0.96,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1276,3,12.0,63.07,0.0,49.92,0.0,44,0,43,0,0.0
2013,6,20729,939,0,11,4.91,0.0,1,0,0,0,83,0,0.0,1,0.0,0.02,0.0,0.02,11,0,0.0,0.0,11,0,0.0,0.0,11,0,0.0,0.0,11,0,0.0,0.0,84,0,0.0,84,0,0.0,84,0,0.0,84,0,0.0,0,0.0,0,0.0,0.0,1276,3,4.9,5.47,0.0,0.0,0.0,6,0,4,0,0.0
2013,6,37007,1055,0,2,6.5,2.58,1,1,0,1,3,2,7.5,6,0.0,8.05,0.0,4.28,3,0,0.0,0.0,3,1,0.0,0.0,3,0,0.0,0.0,3,47,2.58,0.06,2,3,0.18,2,40,2.4,2,0,0.0,2,15,0.0,0,0.0,0,0.0,0.0,1276,4,19.5,12.18,0.0,1.08,0.0,249,4,239,0,0.0
2013,6,99184,1977,0,10,4.73,2.77,1,1,0,0,1276,0,0.0,5,2.59,14.37,1.11,6.17,13,0,0.0,0.0,13,5,2.59,14.37,13,0,0.0,0.0,13,2,0.18,0.09,10,0,0.0,10,2,0.18,10,0,0.0,10,5,0.0,1,0.0,0,0.0,0.0,1276,0,0.0,33.78,0.0,33.78,0.0,9,0,9,0,0.0
2013,6,117271,1977,0,5,18.59,1.52,1,1,0,1,15,2,12.01,4,0.45,3.0,0.15,1.0,5,0,0.0,0.0,5,2,0.3,2.0,5,1,0.0,0.0,5,19,1.07,0.11,5,2,0.12,5,3,0.18,5,7,0.77,5,7,0.0,1,0.0,0,0.0,0.0,1276,4,24.005,32.22,0.0,25.47,0.0,55,17,20,7,0.0
2013,6,286475,1430,0,17,2.19,0.84,1,1,0,0,1276,0,0.0,4,0.0,1.97,0.0,0.97,17,0,0.0,0.0,17,1,0.0,0.0,17,0,0.0,0.0,17,14,0.84,0.06,22,0,0.0,22,14,0.84,22,0,0.0,22,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,2.9,0.0,0.0,0.0,36,0,36,0,0.0
2013,6,368048,1247,0,1,5.86,6.18,1,1,0,1,1,1,6.0,19,0.0,5.7,0.0,1.62,1,0,0.0,0.0,1,1,0.0,0.0,1,2,0.0,0.0,1,107,6.18,0.06,1,3,0.18,1,104,6.0,1,0,0.0,1,9,0.0,1,0.0,0,0.0,0.0,1276,2,18.0,8.12,0.0,1.0,0.0,204,3,200,1,0.0
2013,6,407855,706,0,1,4.73,6.76,1,0,0,1,16,1,1.5,63,6.76,46.98,0.6,3.98,1,0,0.0,0.0,1,35,4.83,32.18,1,0,0.0,0.0,1,0,0.0,0.0,30,0,0.0,30,0,0.0,30,0,0.0,30,4,0.0,0,0.0,0,0.0,0.0,1276,7,25.4,152.05,0.0,113.57,0.0,9,2,2,0,0.0
2013,6,416460,540,0,1,64.15,3.8,1,0,1,0,1276,0,0.0,2,0.0,0.0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,41,0,0.0,41,0,0.0,41,0,0.0,41,6,0.0,0,0.0,141,24.42,3.8,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,286.86
2013,6,431765,598,0,4,7.38,11.23,1,1,0,0,47,0,0.0,50,10.66,75.65,1.3,8.68,4,0,0.0,0.0,4,17,5.4,36.0,4,2,0.0,0.0,4,7,0.57,0.11,9,0,0.0,9,4,0.24,9,0,0.0,9,13,0.0,1,0.0,0,0.0,0.0,1276,2,28.0,193.08,0.0,72.58,0.97,33,0,26,0,0.0
